epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
36,1433.97,1.09453,3.13708,1.20597,0.76535,0.73875,0.74665,0.42314,2.24457,5.94384,1.92541,0.000823599,0.000274533,0.000823599,0.000274533,0.000823599,0.000274533,0.000823599,0.000274533
37,1472.07,1.06657,3.12923,1.17369,0.75408,0.75839,0.74635,0.43281,2.13606,5.86073,1.8748,0.00081653,0.000272177,0.00081653,0.000272177,0.00081653,0.000272177,0.00081653,0.000272177
38,1510.18,1.09888,3.18061,1.20213,0.77407,0.74665,0.75035,0.42727,2.23885,5.78476,1.95172,0.000809462,0.000269821,0.000809462,0.000269821,0.000809462,0.000269821,0.000809462,0.000269821
39,1548.28,1.08129,3.15553,1.18819,0.77041,0.74602,0.74605,0.42906,2.1957,5.74409,1.91283,0.000802393,0.000267464,0.000802393,0.000267464,0.000802393,0.000267464,0.000802393,0.000267464
40,1586.18,1.06896,3.02344,1.17603,0.77603,0.73917,0.73922,0.43022,2.16818,5.97981,1.91369,0.000795325,0.000265108,0.000795325,0.000265108,0.000795325,0.000265108,0.000795325,0.000265108
41,1624.11,1.066,3.07545,1.18545,0.7661,0.73983,0.74211,0.43415,2.1422,5.94145,1.89158,0.000788256,0.000262752,0.000788256,0.000262752,0.000788256,0.000262752,0.000788256,0.000262752
42,1662.17,1.05421,2.99272,1.17139,0.77369,0.74253,0.74595,0.43216,2.18626,5.97509,1.93753,0.000781187,0.000260396,0.000781187,0.000260396,0.000781187,0.000260396,0.000781187,0.000260396
43,1700.55,1.07851,2.95756,1.20082,0.76841,0.74457,0.74789,0.43976,2.11853,5.79629,1.89491,0.000774119,0.00025804,0.000774119,0.00025804,0.000774119,0.00025804,0.000774119,0.00025804
44,1739.21,1.06554,3.10151,1.18967,0.77005,0.7526,0.74854,0.43049,2.19173,5.70015,1.92787,0.00076705,0.000255683,0.00076705,0.000255683,0.00076705,0.000255683,0.00076705,0.000255683
45,1777.38,1.06023,2.94935,1.171,0.76508,0.75688,0.74691,0.44048,2.14131,5.64732,1.90634,0.000759982,0.000253327,0.000759982,0.000253327,0.000759982,0.000253327,0.000759982,0.000253327
46,1815.76,1.04715,2.99339,1.1751,0.7706,0.73884,0.73558,0.43349,2.15775,5.73053,1.91982,0.000752913,0.000250971,0.000752913,0.000250971,0.000752913,0.000250971,0.000752913,0.000250971
47,1854.07,1.03794,2.96941,1.16661,0.76687,0.75039,0.75158,0.43619,2.21698,5.57313,1.95561,0.000745844,0.000248615,0.000745844,0.000248615,0.000745844,0.000248615,0.000745844,0.000248615
48,1892.25,1.0442,2.96756,1.17099,0.76237,0.75962,0.74518,0.43732,2.16091,5.74411,1.90273,0.000738776,0.000246259,0.000738776,0.000246259,0.000738776,0.000246259,0.000738776,0.000246259
49,1930.55,1.021,2.797,1.14727,0.767,0.76626,0.74309,0.43479,2.20371,5.72602,1.92708,0.000731707,0.000243902,0.000731707,0.000243902,0.000731707,0.000243902,0.000731707,0.000243902
50,1968.72,1.07073,2.94562,1.17692,0.76561,0.7439,0.73668,0.43314,2.17725,5.76089,1.9261,0.000724639,0.000241546,0.000724639,0.000241546,0.000724639,0.000241546,0.000724639,0.000241546
51,2007.07,1.0709,2.95473,1.17898,0.77621,0.73879,0.73859,0.43919,2.13771,5.71889,1.89429,0.00071757,0.00023919,0.00071757,0.00023919,0.00071757,0.00023919,0.00071757,0.00023919
52,2045.74,1.04748,2.82763,1.17227,0.76303,0.75136,0.74082,0.43816,2.12189,5.77696,1.9079,0.000710501,0.000236834,0.000710501,0.000236834,0.000710501,0.000236834,0.000710501,0.000236834
53,2084.08,1.03241,2.84934,1.1579,0.7688,0.75128,0.74383,0.43994,2.12068,5.72964,1.91479,0.000703433,0.000234478,0.000703433,0.000234478,0.000703433,0.000234478,0.000703433,0.000234478
54,2122.29,1.0548,2.87344,1.17069,0.76483,0.74411,0.7388,0.43924,2.11867,5.95651,1.92285,0.000696364,0.000232121,0.000696364,0.000232121,0.000696364,0.000232121,0.000696364,0.000232121
55,2160.55,1.03125,2.83458,1.16811,0.76428,0.74576,0.7411,0.43783,2.15304,5.87065,1.93567,0.000689296,0.000229765,0.000689296,0.000229765,0.000689296,0.000229765,0.000689296,0.000229765
56,2198.69,1.03942,2.82706,1.17303,0.76685,0.75339,0.74523,0.44937,2.07211,5.8568,1.87423,0.000682227,0.000227409,0.000682227,0.000227409,0.000682227,0.000227409,0.000682227,0.000227409
57,2236.92,1.02587,2.75182,1.16319,0.74972,0.75747,0.74257,0.44225,2.10942,5.62825,1.89427,0.000675158,0.000225053,0.000675158,0.000225053,0.000675158,0.000225053,0.000675158,0.000225053
58,2275.16,1.03277,2.75781,1.14996,0.76647,0.75569,0.74427,0.43668,2.15116,5.77941,1.94259,0.00066809,0.000222697,0.00066809,0.000222697,0.00066809,0.000222697,0.00066809,0.000222697
59,2313.41,1.03673,2.81872,1.16618,0.77392,0.7539,0.74623,0.44317,2.13711,5.74372,1.92785,0.000661021,0.00022034,0.000661021,0.00022034,0.000661021,0.00022034,0.000661021,0.00022034
60,2351.74,1.02944,2.73054,1.16064,0.77516,0.75875,0.74825,0.43721,2.17956,5.69491,1.96316,0.000653953,0.000217984,0.000653953,0.000217984,0.000653953,0.000217984,0.000653953,0.000217984
61,2390.02,1.03066,2.75479,1.15883,0.77251,0.75354,0.74671,0.43914,2.14003,5.82235,1.94455,0.000646884,0.000215628,0.000646884,0.000215628,0.000646884,0.000215628,0.000646884,0.000215628
62,2428.35,1.03189,2.85907,1.16261,0.7632,0.74508,0.73768,0.43319,2.12729,5.81127,1.94029,0.000639815,0.000213272,0.000639815,0.000213272,0.000639815,0.000213272,0.000639815,0.000213272
63,2466.74,1.00866,2.71142,1.15849,0.75889,0.75889,0.74403,0.44309,2.07803,5.85458,1.89858,0.000632747,0.000210916,0.000632747,0.000210916,0.000632747,0.000210916,0.000632747,0.000210916
64,2505.09,1.01448,2.75132,1.15826,0.7583,0.75783,0.74588,0.4415,2.11678,5.77738,1.93978,0.000625678,0.000208559,0.000625678,0.000208559,0.000625678,0.000208559,0.000625678,0.000208559
65,2543.59,0.98093,2.64494,1.14403,0.75814,0.75369,0.75101,0.4519,2.08974,5.79128,1.92195,0.00061861,0.000206203,0.00061861,0.000206203,0.00061861,0.000206203,0.00061861,0.000206203
66,2582.14,0.99136,2.61693,1.14044,0.77319,0.74354,0.74414,0.44242,2.11954,5.85622,1.95533,0.000611541,0.000203847,0.000611541,0.000203847,0.000611541,0.000203847,0.000611541,0.000203847
67,2620.74,1.00696,2.66837,1.16449,0.77504,0.74928,0.74844,0.44287,2.14892,5.82037,1.97154,0.000604472,0.000201491,0.000604472,0.000201491,0.000604472,0.000201491,0.000604472,0.000201491
68,2659.19,0.97993,2.60241,1.13216,0.77534,0.74535,0.74815,0.44088,2.12233,5.64797,1.96761,0.000597404,0.000199135,0.000597404,0.000199135,0.000597404,0.000199135,0.000597404,0.000199135
69,2697.44,0.99374,2.69039,1.14784,0.77931,0.74717,0.75018,0.44955,2.09815,5.56912,1.96726,0.000590335,0.000196778,0.000590335,0.000196778,0.000590335,0.000196778,0.000590335,0.000196778
70,2735.74,0.97624,2.58017,1.15014,0.7574,0.76042,0.74778,0.44328,2.13947,5.6859,2.00185,0.000583267,0.000194422,0.000583267,0.000194422,0.000583267,0.000194422,0.000583267,0.000194422
71,2774.22,1.00361,2.6208,1.14977,0.77834,0.7437,0.74657,0.44201,2.12887,5.75434,1.98907,0.000576198,0.000192066,0.000576198,0.000192066,0.000576198,0.000192066,0.000576198,0.000192066
72,2812.54,0.9696,2.47413,1.12559,0.77189,0.75194,0.75346,0.45258,2.12012,5.69243,1.969,0.000569129,0.00018971,0.000569129,0.00018971,0.000569129,0.00018971,0.000569129,0.00018971
73,2850.99,0.97327,2.57816,1.13232,0.76208,0.75256,0.73529,0.44242,2.10181,5.85595,1.9564,0.000562061,0.000187354,0.000562061,0.000187354,0.000562061,0.000187354,0.000562061,0.000187354
74,2889.44,0.99175,2.60761,1.14222,0.75486,0.75626,0.73776,0.44115,2.11949,5.79441,1.99065,0.000554992,0.000184997,0.000554992,0.000184997,0.000554992,0.000184997,0.000554992,0.000184997
75,2927.76,1.00342,2.61468,1.14931,0.75603,0.75405,0.74121,0.44004,2.13965,5.71221,2.00271,0.000547924,0.000182641,0.000547924,0.000182641,0.000547924,0.000182641,0.000547924,0.000182641
76,2966.05,0.98162,2.61258,1.14474,0.76791,0.75724,0.74544,0.45004,2.12304,5.68028,1.9688,0.000540855,0.000180285,0.000540855,0.000180285,0.000540855,0.000180285,0.000540855,0.000180285
77,3004.3,0.99073,2.61292,1.1535,0.7776,0.74291,0.73945,0.44867,2.0938,5.67329,1.96308,0.000533786,0.000177929,0.000533786,0.000177929,0.000533786,0.000177929,0.000533786,0.000177929
78,3042.42,0.99445,2.58363,1.14735,0.77172,0.73233,0.73896,0.45233,2.0776,5.64003,1.94567,0.000526718,0.000175573,0.000526718,0.000175573,0.000526718,0.000175573,0.000526718,0.000175573
79,3080.74,0.98797,2.54496,1.14327,0.75934,0.75453,0.74038,0.44513,2.12551,5.78223,1.97078,0.000519649,0.000173216,0.000519649,0.000173216,0.000519649,0.000173216,0.000519649,0.000173216
80,3119.05,0.97972,2.50999,1.13957,0.77241,0.75106,0.74262,0.44717,2.1061,5.59365,1.97017,0.000512581,0.00017086,0.000512581,0.00017086,0.000512581,0.00017086,0.000512581,0.00017086
81,3157.35,0.96725,2.54263,1.12479,0.76476,0.75135,0.74489,0.44248,2.13056,5.64902,1.99448,0.000505512,0.000168504,0.000505512,0.000168504,0.000505512,0.000168504,0.000505512,0.000168504
82,3195.61,0.97147,2.55487,1.14228,0.76692,0.74577,0.74165,0.44741,2.10987,5.62574,1.98252,0.000498443,0.000166148,0.000498443,0.000166148,0.000498443,0.000166148,0.000498443,0.000166148
83,3234.41,0.98041,2.53155,1.13666,0.76193,0.75308,0.74529,0.4512,2.13651,5.62646,2.00369,0.000491375,0.000163792,0.000491375,0.000163792,0.000491375,0.000163792,0.000491375,0.000163792
84,3273.11,0.97452,2.52666,1.13482,0.76055,0.7552,0.74305,0.44862,2.13745,5.68958,1.9858,0.000484306,0.000161435,0.000484306,0.000161435,0.000484306,0.000161435,0.000484306,0.000161435
85,3311.34,0.96385,2.54902,1.13249,0.76589,0.75309,0.74376,0.44928,2.10738,5.53468,1.96476,0.000477238,0.000159079,0.000477238,0.000159079,0.000477238,0.000159079,0.000477238,0.000159079
86,3349.56,0.95692,2.50324,1.12504,0.76233,0.74576,0.74139,0.44444,2.14206,5.60225,1.98384,0.000470169,0.000156723,0.000470169,0.000156723,0.000470169,0.000156723,0.000470169,0.000156723
87,3387.8,0.97828,2.55773,1.14373,0.7778,0.73849,0.74699,0.45096,2.12067,5.55097,1.96169,0.0004631,0.000154367,0.0004631,0.000154367,0.0004631,0.000154367,0.0004631,0.000154367
88,3426.23,0.97162,2.49918,1.12723,0.76396,0.74449,0.74258,0.44516,2.12967,5.7446,1.95815,0.000456032,0.000152011,0.000456032,0.000152011,0.000456032,0.000152011,0.000456032,0.000152011
89,3464.62,0.97068,2.55321,1.13345,0.76089,0.75923,0.74157,0.44516,2.11581,5.62769,1.94981,0.000448963,0.000149654,0.000448963,0.000149654,0.000448963,0.000149654,0.000448963,0.000149654
90,3502.9,0.98495,2.47524,1.144,0.76478,0.75179,0.74603,0.45033,2.10923,5.6041,1.96642,0.000441895,0.000147298,0.000441895,0.000147298,0.000441895,0.000147298,0.000441895,0.000147298
91,3541.37,0.94613,2.4173,1.11743,0.76028,0.75431,0.74095,0.45189,2.06243,5.60028,1.93146,0.000434826,0.000144942,0.000434826,0.000144942,0.000434826,0.000144942,0.000434826,0.000144942
92,3579.71,0.96557,2.48937,1.12894,0.75866,0.74717,0.73916,0.45202,2.07219,5.67627,1.94586,0.000427757,0.000142586,0.000427757,0.000142586,0.000427757,0.000142586,0.000427757,0.000142586
93,3618.06,0.96094,2.47812,1.12966,0.75857,0.75607,0.74301,0.4472,2.10289,5.6744,1.95904,0.000420689,0.00014023,0.000420689,0.00014023,0.000420689,0.00014023,0.000420689,0.00014023
94,3656.41,0.95202,2.42277,1.12171,0.76757,0.75573,0.75275,0.44995,2.12903,5.59027,1.98017,0.00041362,0.000137873,0.00041362,0.000137873,0.00041362,0.000137873,0.00041362,0.000137873
95,3694.72,0.95773,2.41434,1.12161,0.75973,0.75967,0.74705,0.4511,2.12079,5.59921,1.98273,0.000406552,0.000135517,0.000406552,0.000135517,0.000406552,0.000135517,0.000406552,0.000135517
96,3732.96,0.95682,2.45152,1.1261,0.77078,0.74909,0.74682,0.45128,2.11406,5.64056,1.98059,0.000399483,0.000133161,0.000399483,0.000133161,0.000399483,0.000133161,0.000399483,0.000133161
97,3771.02,0.95113,2.47649,1.11964,0.77012,0.75336,0.74452,0.45479,2.07098,5.60832,1.95281,0.000392414,0.000130805,0.000392414,0.000130805,0.000392414,0.000130805,0.000392414,0.000130805
98,3809.27,0.95503,2.37497,1.12455,0.76949,0.7559,0.74848,0.45224,2.12741,5.59732,1.97404,0.000385346,0.000128449,0.000385346,0.000128449,0.000385346,0.000128449,0.000385346,0.000128449
99,3847.38,0.94671,2.4606,1.11828,0.76815,0.75524,0.74723,0.44984,2.106,5.77104,1.9621,0.000378277,0.000126092,0.000378277,0.000126092,0.000378277,0.000126092,0.000378277,0.000126092
100,3885.59,0.93225,2.2457,1.10019,0.76202,0.76035,0.746,0.45526,2.06441,5.65304,1.92676,0.000371209,0.000123736,0.000371209,0.000123736,0.000371209,0.000123736,0.000371209,0.000123736
101,3923.87,0.96235,2.42199,1.12314,0.76376,0.7529,0.74153,0.44773,2.1181,5.69176,1.97159,0.00036414,0.00012138,0.00036414,0.00012138,0.00036414,0.00012138,0.00036414,0.00012138
102,3962.16,0.95637,2.43163,1.12076,0.7622,0.75071,0.74359,0.453,2.09401,5.65889,1.94508,0.000357071,0.000119024,0.000357071,0.000119024,0.000357071,0.000119024,0.000357071,0.000119024
103,4000.53,0.95071,2.40113,1.11643,0.76861,0.75164,0.74119,0.44992,2.11616,5.78949,1.97654,0.000350003,0.000116668,0.000350003,0.000116668,0.000350003,0.000116668,0.000350003,0.000116668
104,4038.85,0.93234,2.31803,1.11371,0.76802,0.75391,0.74542,0.45235,2.10594,5.59817,1.96671,0.000342934,0.000114311,0.000342934,0.000114311,0.000342934,0.000114311,0.000342934,0.000114311
105,4077.07,0.96839,2.45362,1.11849,0.77122,0.74695,0.74292,0.45267,2.07507,5.5728,1.95791,0.000335866,0.000111955,0.000335866,0.000111955,0.000335866,0.000111955,0.000335866,0.000111955
106,4115.58,0.92846,2.2854,1.10647,0.7721,0.74062,0.74195,0.4498,2.10998,5.62589,1.9694,0.000328797,0.000109599,0.000328797,0.000109599,0.000328797,0.000109599,0.000328797,0.000109599
107,4154,0.94021,2.35358,1.11327,0.77017,0.75272,0.74453,0.44788,2.12565,5.61846,1.98151,0.000321728,0.000107243,0.000321728,0.000107243,0.000321728,0.000107243,0.000321728,0.000107243
108,4192.46,0.94283,2.41942,1.12648,0.76681,0.74665,0.74292,0.45242,2.08977,5.57002,1.9636,0.00031466,0.000104887,0.00031466,0.000104887,0.00031466,0.000104887,0.00031466,0.000104887
109,4230.85,0.94186,2.35297,1.10492,0.76924,0.74006,0.74457,0.45406,2.10359,5.62428,1.98096,0.000307591,0.00010253,0.000307591,0.00010253,0.000307591,0.00010253,0.000307591,0.00010253
110,4269.07,0.95193,2.36103,1.12544,0.76462,0.74906,0.74519,0.4531,2.0985,5.63982,1.96639,0.000300523,0.000100174,0.000300523,0.000100174,0.000300523,0.000100174,0.000300523,0.000100174
111,4307.54,0.92871,2.31816,1.11223,0.7755,0.75128,0.74964,0.45446,2.09727,5.60949,1.97466,0.000293454,9.7818e-05,0.000293454,9.7818e-05,0.000293454,9.7818e-05,0.000293454,9.7818e-05
112,4345.7,0.94278,2.333,1.11509,0.76281,0.76183,0.74693,0.45259,2.10689,5.63831,1.98221,0.000286385,9.54618e-05,0.000286385,9.54618e-05,0.000286385,9.54618e-05,0.000286385,9.54618e-05
113,4383.98,0.93288,2.34377,1.11793,0.77127,0.75317,0.75052,0.45176,2.10915,5.64814,1.97677,0.000279317,9.31056e-05,0.000279317,9.31056e-05,0.000279317,9.31056e-05,0.000279317,9.31056e-05
114,4422.19,0.94442,2.33443,1.11623,0.76497,0.75396,0.74638,0.45457,2.06594,5.59981,1.95296,0.000272248,9.07494e-05,0.000272248,9.07494e-05,0.000272248,9.07494e-05,0.000272248,9.07494e-05
115,4460.63,0.94054,2.3957,1.1164,0.7669,0.75582,0.75011,0.45594,2.08146,5.65256,1.9595,0.00026518,8.83932e-05,0.00026518,8.83932e-05,0.00026518,8.83932e-05,0.00026518,8.83932e-05
116,4498.72,0.93841,2.30682,1.11717,0.77215,0.75028,0.7461,0.45385,2.10557,5.60248,1.98325,0.000258111,8.6037e-05,0.000258111,8.6037e-05,0.000258111,8.6037e-05,0.000258111,8.6037e-05
117,4536.92,0.93045,2.28262,1.10986,0.76816,0.74647,0.74561,0.45505,2.10729,5.69079,1.9808,0.000251042,8.36808e-05,0.000251042,8.36808e-05,0.000251042,8.36808e-05,0.000251042,8.36808e-05
118,4575.22,0.94131,2.33305,1.1166,0.76694,0.74696,0.74228,0.45336,2.09523,5.66224,1.97437,0.000243974,8.13246e-05,0.000243974,8.13246e-05,0.000243974,8.13246e-05,0.000243974,8.13246e-05
119,4613.59,0.92373,2.35787,1.10431,0.76219,0.7509,0.74176,0.45205,2.11425,5.65854,1.99658,0.000236905,7.89684e-05,0.000236905,7.89684e-05,0.000236905,7.89684e-05,0.000236905,7.89684e-05
120,4651.72,0.90124,2.27962,1.09936,0.75921,0.74984,0.74402,0.45453,2.10766,5.62567,1.9934,0.000229837,7.66122e-05,0.000229837,7.66122e-05,0.000229837,7.66122e-05,0.000229837,7.66122e-05
121,4689.98,0.91743,2.29454,1.10329,0.76153,0.75104,0.74516,0.45878,2.08888,5.59748,1.97562,0.000222768,7.4256e-05,0.000222768,7.4256e-05,0.000222768,7.4256e-05,0.000222768,7.4256e-05
122,4728.15,0.93396,2.38359,1.1091,0.76482,0.74171,0.74409,0.45636,2.09577,5.63746,1.98131,0.000215699,7.18998e-05,0.000215699,7.18998e-05,0.000215699,7.18998e-05,0.000215699,7.18998e-05
123,4766.47,0.90987,2.22439,1.08815,0.76496,0.75067,0.74455,0.4577,2.07855,5.57162,1.97354,0.000208631,6.95436e-05,0.000208631,6.95436e-05,0.000208631,6.95436e-05,0.000208631,6.95436e-05
124,4804.75,0.9124,2.25585,1.09666,0.77289,0.74457,0.7445,0.45542,2.08396,5.5646,1.96838,0.000201562,6.71874e-05,0.000201562,6.71874e-05,0.000201562,6.71874e-05,0.000201562,6.71874e-05
125,4843,0.92801,2.32148,1.11177,0.77817,0.74142,0.74639,0.45593,2.08139,5.58685,1.96886,0.000194494,6.48312e-05,0.000194494,6.48312e-05,0.000194494,6.48312e-05,0.000194494,6.48312e-05
126,4881.13,0.9214,2.26974,1.10399,0.77545,0.74027,0.7467,0.45634,2.09749,5.58781,1.98073,0.000187425,6.2475e-05,0.000187425,6.2475e-05,0.000187425,6.2475e-05,0.000187425,6.2475e-05
127,4919.43,0.90561,2.22253,1.09975,0.77124,0.74615,0.74573,0.45685,2.08595,5.5703,1.96915,0.000180356,6.01188e-05,0.000180356,6.01188e-05,0.000180356,6.01188e-05,0.000180356,6.01188e-05
128,4957.67,0.91541,2.3558,1.11226,0.75621,0.75327,0.74613,0.45837,2.08982,5.57628,1.98176,0.000173288,5.77626e-05,0.000173288,5.77626e-05,0.000173288,5.77626e-05,0.000173288,5.77626e-05
129,4995.89,0.90587,2.21844,1.09371,0.7605,0.75275,0.74986,0.45844,2.09106,5.60578,1.98199,0.000166219,5.54064e-05,0.000166219,5.54064e-05,0.000166219,5.54064e-05,0.000166219,5.54064e-05
