epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
127,79079.4,0.99077,3.30389,1.10907,0.74812,0.70607,0.74591,0.46621,2.51291,10.3326,2.29917,0.000180356,6.01188e-05,0.000180356,6.01188e-05,0.000180356,6.01188e-05,0.000180356,6.01188e-05
128,79621.7,1.00829,3.43072,1.12645,0.74443,0.70744,0.7449,0.46399,2.52981,10.3677,2.31881,0.000173288,5.77626e-05,0.000173288,5.77626e-05,0.000173288,5.77626e-05,0.000173288,5.77626e-05
129,80174.4,0.99019,3.21912,1.10746,0.76049,0.69424,0.7447,0.46318,2.53536,10.4212,2.32788,0.000166219,5.54064e-05,0.000166219,5.54064e-05,0.000166219,5.54064e-05,0.000166219,5.54064e-05
130,80716.5,1.02504,3.30718,1.11728,0.75894,0.69537,0.74431,0.46554,2.50284,10.3281,2.31413,0.000159151,5.30502e-05,0.000159151,5.30502e-05,0.000159151,5.30502e-05,0.000159151,5.30502e-05
131,81303.3,0.90951,2.28683,1.07111,0.75748,0.6949,0.73934,0.4516,2.55486,10.3254,2.40874,0.000152082,5.0694e-05,0.000152082,5.0694e-05,0.000152082,5.0694e-05,0.000152082,5.0694e-05
132,81841.9,0.90081,2.25156,1.06398,0.75341,0.70258,0.74131,0.46148,2.5039,10.1888,2.3701,0.000145013,4.83378e-05,0.000145013,4.83378e-05,0.000145013,4.83378e-05,0.000145013,4.83378e-05
133,82385,0.88064,2.22615,1.05333,0.74461,0.71,0.74251,0.46162,2.5161,10.3018,2.37413,0.000137945,4.59816e-05,0.000137945,4.59816e-05,0.000137945,4.59816e-05,0.000137945,4.59816e-05
134,82924.7,0.87625,2.17832,1.06134,0.75392,0.70772,0.7437,0.46496,2.51735,10.2956,2.37099,0.000130876,4.36254e-05,0.000130876,4.36254e-05,0.000130876,4.36254e-05,0.000130876,4.36254e-05
135,83491.2,0.87955,2.1484,1.05753,0.75243,0.70665,0.74552,0.46781,2.50681,10.3096,2.34969,0.000123808,4.12692e-05,0.000123808,4.12692e-05,0.000123808,4.12692e-05,0.000123808,4.12692e-05
136,84053.4,0.8832,2.18458,1.04564,0.74876,0.70689,0.74203,0.46611,2.51825,10.187,2.36149,0.000116739,3.8913e-05,0.000116739,3.8913e-05,0.000116739,3.8913e-05,0.000116739,3.8913e-05
137,84599.1,0.88442,2.19287,1.05351,0.75406,0.70636,0.7432,0.46659,2.52041,10.2039,2.3587,0.00010967,3.65568e-05,0.00010967,3.65568e-05,0.00010967,3.65568e-05,0.00010967,3.65568e-05
138,85165.9,0.86407,2.15109,1.04294,0.745,0.71795,0.74463,0.46996,2.4859,10.2458,2.32058,0.000102602,3.42006e-05,0.000102602,3.42006e-05,0.000102602,3.42006e-05,0.000102602,3.42006e-05
139,85735.4,0.85865,2.12578,1.0562,0.74876,0.71384,0.7453,0.46874,2.49989,10.2941,2.32603,9.55332e-05,3.18444e-05,9.55332e-05,3.18444e-05,9.55332e-05,3.18444e-05,9.55332e-05,3.18444e-05
140,86261,0.85738,2.14324,1.04654,0.74661,0.71729,0.74658,0.46729,2.52112,10.3325,2.34662,8.84646e-05,2.94882e-05,8.84646e-05,2.94882e-05,8.84646e-05,2.94882e-05,8.84646e-05,2.94882e-05
141,86810.6,0.86237,2.10645,1.04688,0.74687,0.71939,0.74649,0.46644,2.52098,10.4024,2.34857,8.1396e-05,2.7132e-05,8.1396e-05,2.7132e-05,8.1396e-05,2.7132e-05,8.1396e-05,2.7132e-05
142,87349.7,0.86272,2.15778,1.04731,0.74454,0.71745,0.74617,0.46947,2.48943,10.4099,2.3264,7.43274e-05,2.47758e-05,7.43274e-05,2.47758e-05,7.43274e-05,2.47758e-05,7.43274e-05,2.47758e-05
143,87877,0.86322,2.11776,1.04262,0.74505,0.7174,0.74508,0.46848,2.49156,10.487,2.31718,6.72588e-05,2.24196e-05,6.72588e-05,2.24196e-05,6.72588e-05,2.24196e-05,6.72588e-05,2.24196e-05
144,88416.1,0.87284,2.13452,1.05288,0.74914,0.71264,0.7447,0.46801,2.50071,10.4223,2.32259,6.01902e-05,2.00634e-05,6.01902e-05,2.00634e-05,6.01902e-05,2.00634e-05,6.01902e-05,2.00634e-05
145,88932.6,0.85331,2.12053,1.03568,0.74818,0.71441,0.74591,0.46884,2.51286,10.3284,2.34238,5.31216e-05,1.77072e-05,5.31216e-05,1.77072e-05,5.31216e-05,1.77072e-05,5.31216e-05,1.77072e-05
146,89529.9,0.85408,2.11033,1.04533,0.74773,0.71525,0.7463,0.46725,2.52603,10.3389,2.35821,4.6053e-05,1.5351e-05,4.6053e-05,1.5351e-05,4.6053e-05,1.5351e-05,4.6053e-05,1.5351e-05
147,90113.2,0.85568,2.12639,1.03963,0.74814,0.71422,0.74665,0.46731,2.523,10.3359,2.35695,3.89844e-05,1.29948e-05,3.89844e-05,1.29948e-05,3.89844e-05,1.29948e-05,3.89844e-05,1.29948e-05
148,90670.1,0.8646,2.12703,1.04849,0.74712,0.71444,0.74539,0.46863,2.51615,10.2708,2.34442,3.19158e-05,1.06386e-05,3.19158e-05,1.06386e-05,3.19158e-05,1.06386e-05,3.19158e-05,1.06386e-05
149,91186.3,0.83259,2.06756,1.04032,0.74671,0.71644,0.7461,0.46681,2.52418,10.2864,2.35666,2.48472e-05,8.2824e-06,2.48472e-05,8.2824e-06,2.48472e-05,8.2824e-06,2.48472e-05,8.2824e-06
150,91661.7,0.86168,2.11886,1.03784,0.74616,0.71681,0.74535,0.46894,2.51179,10.2489,2.3444,1.77786e-05,5.9262e-06,1.77786e-05,5.9262e-06,1.77786e-05,5.9262e-06,1.77786e-05,5.9262e-06
