epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
12,544.276,1.33319,7.74116,1.35731,0.71109,0.69885,0.72996,0.3952,2.14984,11.0365,1.74389,0.000993245,0.000331082,0.000993245,0.000331082,0.000993245,0.000331082,0.000993245,0.000331082
13,588.211,1.30105,7.42215,1.33016,0.72284,0.68189,0.73142,0.40935,2.06876,11.251,1.70055,0.000986177,0.000328726,0.000986177,0.000328726,0.000986177,0.000328726,0.000986177,0.000328726
14,632.343,1.26875,7.14515,1.30799,0.72892,0.68251,0.73257,0.4041,2.06781,11.4899,1.72916,0.000979108,0.000326369,0.000979108,0.000326369,0.000979108,0.000326369,0.000979108,0.000326369
15,676.565,1.2308,6.93418,1.29695,0.73132,0.69461,0.74056,0.39948,2.16824,11.3849,1.80648,0.00097204,0.000324013,0.00097204,0.000324013,0.00097204,0.000324013,0.00097204,0.000324013
16,720.618,1.23697,6.70677,1.29548,0.71843,0.70268,0.73373,0.39491,2.18734,11.1884,1.81684,0.000964971,0.000321657,0.000964971,0.000321657,0.000964971,0.000321657,0.000964971,0.000321657
17,765.809,1.24374,6.75632,1.30521,0.73189,0.71055,0.73907,0.41015,2.10668,11.1475,1.77241,0.000957902,0.000319301,0.000957902,0.000319301,0.000957902,0.000319301,0.000957902,0.000319301
18,810.639,1.24586,6.48818,1.28107,0.73526,0.69699,0.73562,0.41327,2.0965,11.6429,1.75944,0.000950834,0.000316945,0.000950834,0.000316945,0.000950834,0.000316945,0.000950834,0.000316945
19,854.894,1.21152,6.29535,1.27133,0.74332,0.69703,0.73359,0.40604,2.16853,11.5718,1.82849,0.000943765,0.000314588,0.000943765,0.000314588,0.000943765,0.000314588,0.000943765,0.000314588
20,899.005,1.22212,6.1094,1.2727,0.73626,0.70959,0.73894,0.40639,2.15672,11.4901,1.81483,0.000936697,0.000312232,0.000936697,0.000312232,0.000936697,0.000312232,0.000936697,0.000312232
21,942.975,1.21059,6.16295,1.26724,0.74102,0.70309,0.74278,0.40213,2.21265,11.1052,1.87144,0.000929628,0.000309876,0.000929628,0.000309876,0.000929628,0.000309876,0.000929628,0.000309876
22,986.968,1.19239,5.89256,1.2623,0.73047,0.71338,0.73903,0.41254,2.12973,11.3231,1.80682,0.000922559,0.00030752,0.000922559,0.00030752,0.000922559,0.00030752,0.000922559,0.00030752
23,1031.04,1.20233,5.97659,1.26321,0.74408,0.69259,0.73738,0.40687,2.22306,11.1757,1.87654,0.000915491,0.000305164,0.000915491,0.000305164,0.000915491,0.000305164,0.000915491,0.000305164
24,1075.22,1.17301,5.78304,1.2468,0.7425,0.70403,0.73992,0.4186,2.112,10.913,1.80773,0.000908422,0.000302807,0.000908422,0.000302807,0.000908422,0.000302807,0.000908422,0.000302807
25,1119.69,1.15819,5.72309,1.2427,0.74188,0.70651,0.74055,0.40837,2.17614,11.3644,1.86756,0.000901354,0.000300451,0.000901354,0.000300451,0.000901354,0.000300451,0.000901354,0.000300451
26,1178.99,1.15445,5.52863,1.23195,0.74431,0.69876,0.74715,0.42353,2.10792,11.3661,1.819,0.000894285,0.000298095,0.000894285,0.000298095,0.000894285,0.000298095,0.000894285,0.000298095
27,1223.33,1.20256,5.73899,1.25801,0.74037,0.71296,0.74625,0.4221,2.09484,10.9745,1.799,0.000887216,0.000295739,0.000887216,0.000295739,0.000887216,0.000295739,0.000887216,0.000295739
28,1268.51,1.1538,5.44435,1.2348,0.74843,0.70563,0.74265,0.4209,2.12605,10.9434,1.8346,0.000880148,0.000293383,0.000880148,0.000293383,0.000880148,0.000293383,0.000880148,0.000293383
29,1313.25,1.14619,5.50255,1.22882,0.73512,0.71548,0.75013,0.42667,2.11932,10.9432,1.85566,0.000873079,0.000291026,0.000873079,0.000291026,0.000873079,0.000291026,0.000873079,0.000291026
30,1372.27,1.15925,5.4221,1.2395,0.7362,0.7098,0.74771,0.4306,2.11326,10.7774,1.83079,0.000866011,0.00028867,0.000866011,0.00028867,0.000866011,0.00028867,0.000866011,0.00028867
31,1416.99,1.15443,5.44077,1.23581,0.75549,0.72653,0.75468,0.43228,2.15333,10.6637,1.84374,0.000858942,0.000286314,0.000858942,0.000286314,0.000858942,0.000286314,0.000858942,0.000286314
32,1463.71,1.129,5.26486,1.22065,0.73759,0.72586,0.74808,0.42322,2.12718,10.7206,1.86085,0.000851873,0.000283958,0.000851873,0.000283958,0.000851873,0.000283958,0.000851873,0.000283958
33,1509.73,1.13352,5.20006,1.22594,0.75006,0.70991,0.74501,0.42071,2.18292,10.8095,1.88066,0.000844805,0.000281602,0.000844805,0.000281602,0.000844805,0.000281602,0.000844805,0.000281602
34,1554.31,1.12812,5.21978,1.21069,0.75513,0.7096,0.74638,0.42264,2.15983,10.98,1.87742,0.000837736,0.000279245,0.000837736,0.000279245,0.000837736,0.000279245,0.000837736,0.000279245
35,1599.97,1.13106,5.21296,1.22393,0.75531,0.71039,0.7498,0.42327,2.12988,10.9573,1.86991,0.000830668,0.000276889,0.000830668,0.000276889,0.000830668,0.000276889,0.000830668,0.000276889
36,1644.85,1.11806,5.11869,1.22098,0.74401,0.71892,0.73903,0.42475,2.14398,10.9043,1.88125,0.000823599,0.000274533,0.000823599,0.000274533,0.000823599,0.000274533,0.000823599,0.000274533
37,1690.31,1.13264,5.10203,1.2258,0.75355,0.71837,0.74936,0.42665,2.12485,10.7446,1.8469,0.00081653,0.000272177,0.00081653,0.000272177,0.00081653,0.000272177,0.00081653,0.000272177
38,1736.2,1.10528,5.0357,1.20785,0.75724,0.70473,0.74599,0.42692,2.11605,10.9124,1.84625,0.000809462,0.000269821,0.000809462,0.000269821,0.000809462,0.000269821,0.000809462,0.000269821
39,1782,1.09734,4.98446,1.21905,0.75479,0.70786,0.74881,0.42345,2.09433,10.9596,1.83678,0.000802393,0.000267464,0.000802393,0.000267464,0.000802393,0.000267464,0.000802393,0.000267464
40,1827.72,1.10874,5.03167,1.21343,0.75782,0.69917,0.74115,0.42488,2.09101,11.0182,1.86697,0.000795325,0.000265108,0.000795325,0.000265108,0.000795325,0.000265108,0.000795325,0.000265108
41,1872.88,1.10646,4.94544,1.21236,0.75262,0.71264,0.74433,0.4299,2.12496,10.9541,1.87971,0.000788256,0.000262752,0.000788256,0.000262752,0.000788256,0.000262752,0.000788256,0.000262752
42,1918.41,1.12199,5.0092,1.22073,0.73868,0.7326,0.75161,0.43453,2.0905,10.7674,1.84811,0.000781187,0.000260396,0.000781187,0.000260396,0.000781187,0.000260396,0.000781187,0.000260396
43,1964.22,1.0814,4.8392,1.18332,0.75275,0.71155,0.74504,0.42872,2.11865,10.8797,1.86713,0.000774119,0.00025804,0.000774119,0.00025804,0.000774119,0.00025804,0.000774119,0.00025804
44,2009.58,1.09525,4.81981,1.20979,0.74636,0.71896,0.74788,0.42923,2.12518,10.778,1.89474,0.00076705,0.000255683,0.00076705,0.000255683,0.00076705,0.000255683,0.00076705,0.000255683
45,2056.31,1.0897,4.8133,1.19646,0.7533,0.71457,0.74765,0.42769,2.14995,10.6717,1.91122,0.000759982,0.000253327,0.000759982,0.000253327,0.000759982,0.000253327,0.000759982,0.000253327
46,2102.73,1.07947,4.70994,1.1936,0.75347,0.70741,0.74667,0.43931,2.062,10.7855,1.8402,0.000752913,0.000250971,0.000752913,0.000250971,0.000752913,0.000250971,0.000752913,0.000250971
47,2148.41,1.06964,4.66693,1.18992,0.76073,0.71357,0.7499,0.4334,2.10522,10.6291,1.89145,0.000745844,0.000248615,0.000745844,0.000248615,0.000745844,0.000248615,0.000745844,0.000248615
48,2193.94,1.05824,4.66078,1.18962,0.75387,0.70569,0.74302,0.43418,2.14199,10.6486,1.93001,0.000738776,0.000246259,0.000738776,0.000246259,0.000738776,0.000246259,0.000738776,0.000246259
49,2239.26,1.09014,4.65387,1.19997,0.74331,0.71983,0.74069,0.43114,2.1098,10.5061,1.89949,0.000731707,0.000243902,0.000731707,0.000243902,0.000731707,0.000243902,0.000731707,0.000243902
50,2285.98,1.08443,4.68398,1.19876,0.74459,0.71604,0.74223,0.4303,2.15466,10.7432,1.95927,0.000724639,0.000241546,0.000724639,0.000241546,0.000724639,0.000241546,0.000724639,0.000241546
51,2331.44,1.082,4.59445,1.18988,0.7431,0.71522,0.74053,0.43705,2.11113,10.5129,1.92683,0.00071757,0.00023919,0.00071757,0.00023919,0.00071757,0.00023919,0.00071757,0.00023919
52,2378.34,1.06293,4.63405,1.18572,0.75358,0.72214,0.74579,0.43147,2.16279,10.7424,1.96163,0.000710501,0.000236834,0.000710501,0.000236834,0.000710501,0.000236834,0.000710501,0.000236834
53,2424.29,1.05609,4.62348,1.17979,0.74992,0.72346,0.74832,0.4352,2.13276,10.6193,1.94546,0.000703433,0.000234478,0.000703433,0.000234478,0.000703433,0.000234478,0.000703433,0.000234478
54,2469.47,1.06341,4.62922,1.18111,0.74669,0.72556,0.74974,0.44317,2.09766,10.7075,1.91613,0.000696364,0.000232121,0.000696364,0.000232121,0.000696364,0.000232121,0.000696364,0.000232121
55,2515.11,1.04611,4.57478,1.1839,0.75721,0.70561,0.75019,0.43237,2.16627,10.4382,1.94879,0.000689296,0.000229765,0.000689296,0.000229765,0.000689296,0.000229765,0.000689296,0.000229765
56,2561.57,1.06704,4.56047,1.18244,0.74991,0.70422,0.74304,0.43267,2.14815,10.84,1.94927,0.000682227,0.000227409,0.000682227,0.000227409,0.000682227,0.000227409,0.000682227,0.000227409
57,2606.61,1.08068,4.58911,1.199,0.75207,0.70977,0.74537,0.44045,2.08804,10.7772,1.91949,0.000675158,0.000225053,0.000675158,0.000225053,0.000675158,0.000225053,0.000675158,0.000225053
58,2651.96,1.05526,4.4683,1.18132,0.76024,0.71675,0.75005,0.44306,2.09949,10.815,1.91058,0.00066809,0.000222697,0.00066809,0.000222697,0.00066809,0.000222697,0.00066809,0.000222697
59,2697.24,1.04408,4.4494,1.17147,0.73726,0.71915,0.74524,0.43315,2.11945,10.9246,1.93665,0.000661021,0.00022034,0.000661021,0.00022034,0.000661021,0.00022034,0.000661021,0.00022034
60,2742.32,1.07253,4.54647,1.19635,0.73998,0.71003,0.73973,0.43399,2.12373,10.6611,1.92373,0.000653953,0.000217984,0.000653953,0.000217984,0.000653953,0.000217984,0.000653953,0.000217984
61,2787.41,1.05048,4.50143,1.17814,0.75494,0.70352,0.74111,0.4364,2.11072,10.9629,1.93909,0.000646884,0.000215628,0.000646884,0.000215628,0.000646884,0.000215628,0.000646884,0.000215628
62,2833.24,1.03918,4.41905,1.17239,0.74737,0.70997,0.74377,0.43758,2.12138,10.6526,1.95964,0.000639815,0.000213272,0.000639815,0.000213272,0.000639815,0.000213272,0.000639815,0.000213272
63,2879.7,1.03248,4.41795,1.17029,0.7395,0.72031,0.74254,0.44395,2.09145,10.6572,1.93698,0.000632747,0.000210916,0.000632747,0.000210916,0.000632747,0.000210916,0.000632747,0.000210916
64,2926.29,1.06956,4.44903,1.191,0.74084,0.7123,0.7417,0.4407,2.09809,10.5568,1.93222,0.000625678,0.000208559,0.000625678,0.000208559,0.000625678,0.000208559,0.000625678,0.000208559
65,2974.73,1.03611,4.423,1.1856,0.75616,0.70971,0.74145,0.44273,2.09609,10.7186,1.93046,0.00061861,0.000206203,0.00061861,0.000206203,0.00061861,0.000206203,0.00061861,0.000206203
66,3020.95,1.03948,4.36083,1.16439,0.75494,0.69654,0.73524,0.44229,2.09098,10.8036,1.93391,0.000611541,0.000203847,0.000611541,0.000203847,0.000611541,0.000203847,0.000611541,0.000203847
67,3067.73,1.04735,4.47865,1.17305,0.74225,0.71793,0.73852,0.43146,2.16449,10.812,1.99255,0.000604472,0.000201491,0.000604472,0.000201491,0.000604472,0.000201491,0.000604472,0.000201491
68,3113.42,1.03452,4.29014,1.17569,0.75568,0.70984,0.743,0.44219,2.06935,10.8064,1.93611,0.000597404,0.000199135,0.000597404,0.000199135,0.000597404,0.000199135,0.000597404,0.000199135
69,3160.9,1.03064,4.3579,1.16645,0.75366,0.70021,0.73746,0.43564,2.12079,10.9455,1.96064,0.000590335,0.000196778,0.000590335,0.000196778,0.000590335,0.000196778,0.000590335,0.000196778
70,3207.16,1.0173,4.23797,1.16457,0.75847,0.70326,0.74728,0.44015,2.1362,10.6761,1.97802,0.000583267,0.000194422,0.000583267,0.000194422,0.000583267,0.000194422,0.000583267,0.000194422
71,3253.19,0.99778,4.13646,1.149,0.7551,0.71151,0.74763,0.44385,2.12555,10.6859,1.97306,0.000576198,0.000192066,0.000576198,0.000192066,0.000576198,0.000192066,0.000576198,0.000192066
72,3299.23,1.03461,4.45225,1.17096,0.75701,0.70858,0.74313,0.44225,2.12142,10.6351,1.97662,0.000569129,0.00018971,0.000569129,0.00018971,0.000569129,0.00018971,0.000569129,0.00018971
73,3345.61,1.02264,4.28392,1.16049,0.74149,0.70427,0.73446,0.44306,2.08949,10.6446,1.95416,0.000562061,0.000187354,0.000562061,0.000187354,0.000562061,0.000187354,0.000562061,0.000187354
74,3390.96,1.02094,4.26489,1.14894,0.75597,0.70639,0.74376,0.44349,2.10491,10.6506,1.959,0.000554992,0.000184997,0.000554992,0.000184997,0.000554992,0.000184997,0.000554992,0.000184997
75,3435.85,1.02206,4.12897,1.1475,0.73947,0.70979,0.73644,0.44217,2.09951,10.6816,1.97438,0.000547924,0.000182641,0.000547924,0.000182641,0.000547924,0.000182641,0.000547924,0.000182641
76,3481.54,1.01855,4.20185,1.16695,0.74194,0.71108,0.7392,0.44462,2.10241,10.5804,1.98056,0.000540855,0.000180285,0.000540855,0.000180285,0.000540855,0.000180285,0.000540855,0.000180285
77,3527.73,1.01875,4.22333,1.162,0.73474,0.71644,0.73858,0.44443,2.10671,10.5157,1.9716,0.000533786,0.000177929,0.000533786,0.000177929,0.000533786,0.000177929,0.000533786,0.000177929
78,3573.65,1.02213,4.25757,1.16341,0.73893,0.70963,0.74017,0.44898,2.06935,10.5399,1.93763,0.000526718,0.000175573,0.000526718,0.000175573,0.000526718,0.000175573,0.000526718,0.000175573
79,3619.27,1.00368,4.14684,1.15482,0.74174,0.70714,0.73869,0.44121,2.13224,10.7015,1.99633,0.000519649,0.000173216,0.000519649,0.000173216,0.000519649,0.000173216,0.000519649,0.000173216
80,3664.52,1.00955,4.16373,1.15304,0.74521,0.70827,0.73939,0.4407,2.12905,10.728,1.97555,0.000512581,0.00017086,0.000512581,0.00017086,0.000512581,0.00017086,0.000512581,0.00017086
81,3710.25,1.00851,4.13885,1.158,0.74241,0.70743,0.74098,0.44619,2.06088,10.5933,1.9355,0.000505512,0.000168504,0.000505512,0.000168504,0.000505512,0.000168504,0.000505512,0.000168504
82,3756.27,1.01615,4.06437,1.15267,0.7384,0.71161,0.74028,0.44316,2.07929,10.7871,1.92806,0.000498443,0.000166148,0.000498443,0.000166148,0.000498443,0.000166148,0.000498443,0.000166148
83,3801.27,1.00489,4.05268,1.15169,0.74224,0.71281,0.74052,0.44378,2.08737,10.7491,1.93956,0.000491375,0.000163792,0.000491375,0.000163792,0.000491375,0.000163792,0.000491375,0.000163792
84,3846.07,1.0026,4.01551,1.14999,0.74082,0.70858,0.73811,0.44922,2.09111,10.5982,1.94087,0.000484306,0.000161435,0.000484306,0.000161435,0.000484306,0.000161435,0.000484306,0.000161435
85,3891.2,1.01982,4.15789,1.15304,0.75038,0.70342,0.74142,0.45257,2.05279,10.738,1.92224,0.000477238,0.000159079,0.000477238,0.000159079,0.000477238,0.000159079,0.000477238,0.000159079
86,3936.26,1.00917,4.15007,1.15533,0.73693,0.70962,0.73884,0.44115,2.10191,10.9937,1.98264,0.000470169,0.000156723,0.000470169,0.000156723,0.000470169,0.000156723,0.000470169,0.000156723
87,3981.26,1.02292,4.13115,1.16453,0.74629,0.70634,0.74013,0.44724,2.10121,10.7462,1.96244,0.0004631,0.000154367,0.0004631,0.000154367,0.0004631,0.000154367,0.0004631,0.000154367
88,4026.43,0.97791,3.94905,1.14716,0.74197,0.70961,0.74144,0.44784,2.09079,10.6731,1.97752,0.000456032,0.000152011,0.000456032,0.000152011,0.000456032,0.000152011,0.000456032,0.000152011
89,4071.53,0.99434,4.129,1.15181,0.73508,0.70876,0.73987,0.44583,2.11423,10.7788,1.99057,0.000448963,0.000149654,0.000448963,0.000149654,0.000448963,0.000149654,0.000448963,0.000149654
90,4116.4,1.00135,4.09613,1.15613,0.74389,0.7078,0.73817,0.44395,2.10837,10.8575,1.98871,0.000441895,0.000147298,0.000441895,0.000147298,0.000441895,0.000147298,0.000441895,0.000147298
91,4161.39,0.9995,3.99715,1.14929,0.7554,0.69616,0.74044,0.44767,2.09313,10.8612,1.99242,0.000434826,0.000144942,0.000434826,0.000144942,0.000434826,0.000144942,0.000434826,0.000144942
92,4206.34,0.99582,4.02571,1.13964,0.75357,0.6912,0.73691,0.44757,2.09717,10.8198,1.98708,0.000427757,0.000142586,0.000427757,0.000142586,0.000427757,0.000142586,0.000427757,0.000142586
93,4251.3,1.01401,4.07501,1.15944,0.7549,0.69819,0.74085,0.45137,2.06195,10.8785,1.95352,0.000420689,0.00014023,0.000420689,0.00014023,0.000420689,0.00014023,0.000420689,0.00014023
94,4296.26,1.00262,4.02465,1.15761,0.73923,0.7093,0.73774,0.447,2.1113,10.7339,1.99476,0.00041362,0.000137873,0.00041362,0.000137873,0.00041362,0.000137873,0.00041362,0.000137873
95,4341.41,0.988,4.02849,1.14637,0.73841,0.71178,0.73607,0.44526,2.09224,10.8175,1.97657,0.000406552,0.000135517,0.000406552,0.000135517,0.000406552,0.000135517,0.000406552,0.000135517
96,4386.5,0.98397,3.94669,1.14144,0.74594,0.70357,0.73619,0.44694,2.09231,10.8057,1.9857,0.000399483,0.000133161,0.000399483,0.000133161,0.000399483,0.000133161,0.000399483,0.000133161
97,4431.12,0.99124,4.01013,1.1427,0.74172,0.70267,0.73553,0.4453,2.10412,10.6624,1.99675,0.000392414,0.000130805,0.000392414,0.000130805,0.000392414,0.000130805,0.000392414,0.000130805
98,4475.25,0.974,4.02,1.13426,0.73932,0.7048,0.73458,0.44864,2.09051,10.8703,1.99239,0.000385346,0.000128449,0.000385346,0.000128449,0.000385346,0.000128449,0.000385346,0.000128449
99,4519.23,0.97847,3.90495,1.14205,0.74296,0.70342,0.73616,0.44662,2.10161,10.8183,2.0115,0.000378277,0.000126092,0.000378277,0.000126092,0.000378277,0.000126092,0.000378277,0.000126092
100,4563.21,1.00366,3.94935,1.15617,0.73763,0.71101,0.73817,0.44654,2.09288,10.9703,1.99953,0.000371209,0.000123736,0.000371209,0.000123736,0.000371209,0.000123736,0.000371209,0.000123736
101,4607.58,1.00461,4.01676,1.15715,0.74603,0.70897,0.7414,0.44794,2.09105,10.8128,2.00446,0.00036414,0.00012138,0.00036414,0.00012138,0.00036414,0.00012138,0.00036414,0.00012138
102,4651.62,0.98712,3.9631,1.13074,0.74398,0.70865,0.73845,0.45391,2.07659,10.9404,1.97817,0.000357071,0.000119024,0.000357071,0.000119024,0.000357071,0.000119024,0.000357071,0.000119024
103,4695.79,0.95478,3.91331,1.1283,0.74276,0.70845,0.73694,0.4471,2.1186,10.9031,2.01351,0.000350003,0.000116668,0.000350003,0.000116668,0.000350003,0.000116668,0.000350003,0.000116668
104,4740.2,0.98091,3.9407,1.13961,0.73947,0.71665,0.73619,0.44271,2.12238,10.9426,2.03159,0.000342934,0.000114311,0.000342934,0.000114311,0.000342934,0.000114311,0.000342934,0.000114311
105,4784.3,0.97588,3.88669,1.13912,0.7359,0.71756,0.74092,0.45441,2.08209,10.6395,1.98538,0.000335866,0.000111955,0.000335866,0.000111955,0.000335866,0.000111955,0.000335866,0.000111955
106,4828.48,0.97042,3.88466,1.13797,0.74511,0.70609,0.74027,0.4499,2.09666,10.7601,1.99715,0.000328797,0.000109599,0.000328797,0.000109599,0.000328797,0.000109599,0.000328797,0.000109599
107,4872.66,0.96215,3.75459,1.12318,0.74686,0.70445,0.74062,0.44923,2.10853,10.8137,2.01039,0.000321728,0.000107243,0.000321728,0.000107243,0.000321728,0.000107243,0.000321728,0.000107243
108,4916.89,0.97217,3.93213,1.12569,0.74575,0.70693,0.73954,0.44885,2.11942,10.595,2.02713,0.00031466,0.000104887,0.00031466,0.000104887,0.00031466,0.000104887,0.00031466,0.000104887
109,4961.13,0.96048,3.82866,1.13913,0.74127,0.70905,0.74064,0.44105,2.16783,10.8429,2.06747,0.000307591,0.00010253,0.000307591,0.00010253,0.000307591,0.00010253,0.000307591,0.00010253
110,5005.34,0.97226,3.8892,1.13819,0.74568,0.70637,0.74066,0.44783,2.11322,10.6074,2.03231,0.000300523,0.000100174,0.000300523,0.000100174,0.000300523,0.000100174,0.000300523,0.000100174
111,5049.48,0.97495,3.785,1.13444,0.73874,0.7143,0.74195,0.44394,2.1564,10.8301,2.04691,0.000293454,9.7818e-05,0.000293454,9.7818e-05,0.000293454,9.7818e-05,0.000293454,9.7818e-05
112,5093.77,0.97296,3.82418,1.13082,0.73273,0.71506,0.73993,0.44771,2.10579,10.9325,2.00563,0.000286385,9.54618e-05,0.000286385,9.54618e-05,0.000286385,9.54618e-05,0.000286385,9.54618e-05
113,5138,0.97359,3.8428,1.13461,0.73959,0.71035,0.73954,0.44845,2.10807,10.7503,2.01995,0.000279317,9.31056e-05,0.000279317,9.31056e-05,0.000279317,9.31056e-05,0.000279317,9.31056e-05
114,5182.21,0.96078,3.91756,1.12348,0.74608,0.70615,0.74104,0.44991,2.10877,10.7191,2.02187,0.000272248,9.07494e-05,0.000272248,9.07494e-05,0.000272248,9.07494e-05,0.000272248,9.07494e-05
115,5226.15,0.94035,3.7041,1.11596,0.74612,0.70464,0.73771,0.44606,2.15084,10.779,2.05665,0.00026518,8.83932e-05,0.00026518,8.83932e-05,0.00026518,8.83932e-05,0.00026518,8.83932e-05
116,5270.31,0.97378,3.81646,1.1456,0.73633,0.70787,0.73766,0.44747,2.13759,10.6554,2.04909,0.000258111,8.6037e-05,0.000258111,8.6037e-05,0.000258111,8.6037e-05,0.000258111,8.6037e-05
117,5314.34,0.96072,3.75535,1.12824,0.74737,0.7018,0.73816,0.44405,2.15605,10.7563,2.04777,0.000251042,8.36808e-05,0.000251042,8.36808e-05,0.000251042,8.36808e-05,0.000251042,8.36808e-05
118,5358.38,0.96335,3.81509,1.13602,0.74622,0.70106,0.73889,0.44633,2.12594,10.881,2.02048,0.000243974,8.13246e-05,0.000243974,8.13246e-05,0.000243974,8.13246e-05,0.000243974,8.13246e-05
119,5402.63,0.9762,3.84894,1.13156,0.73612,0.71078,0.73809,0.44662,2.13075,10.7922,2.03725,0.000236905,7.89684e-05,0.000236905,7.89684e-05,0.000236905,7.89684e-05,0.000236905,7.89684e-05
120,5446.73,0.97957,3.90161,1.1393,0.73445,0.71428,0.73906,0.44668,2.12409,10.6715,2.04144,0.000229837,7.66122e-05,0.000229837,7.66122e-05,0.000229837,7.66122e-05,0.000229837,7.66122e-05
121,5490.67,0.96448,3.80033,1.13698,0.73797,0.71325,0.74024,0.44676,2.12937,10.6642,2.04478,0.000222768,7.4256e-05,0.000222768,7.4256e-05,0.000222768,7.4256e-05,0.000222768,7.4256e-05
122,5534.91,0.9513,3.74724,1.12159,0.7465,0.70254,0.73662,0.44652,2.10355,10.7636,2.01798,0.000215699,7.18998e-05,0.000215699,7.18998e-05,0.000215699,7.18998e-05,0.000215699,7.18998e-05
123,5578.95,0.982,3.90201,1.13774,0.74882,0.70448,0.73787,0.45091,2.09277,10.6486,2.01271,0.000208631,6.95436e-05,0.000208631,6.95436e-05,0.000208631,6.95436e-05,0.000208631,6.95436e-05
124,5623.22,0.9591,3.77162,1.12746,0.73683,0.70778,0.73661,0.45158,2.10172,10.7495,2.01339,0.000201562,6.71874e-05,0.000201562,6.71874e-05,0.000201562,6.71874e-05,0.000201562,6.71874e-05
125,5667.44,0.93369,3.67051,1.12092,0.73169,0.71774,0.74042,0.45175,2.08704,10.5626,2.00796,0.000194494,6.48312e-05,0.000194494,6.48312e-05,0.000194494,6.48312e-05,0.000194494,6.48312e-05
126,5711.78,0.96693,3.75552,1.13247,0.73932,0.71323,0.74106,0.44768,2.13124,10.6306,2.03328,0.000187425,6.2475e-05,0.000187425,6.2475e-05,0.000187425,6.2475e-05,0.000187425,6.2475e-05
127,5755.86,0.9363,3.66108,1.1178,0.73814,0.71138,0.73931,0.45285,2.10902,10.7017,2.0193,0.000180356,6.01188e-05,0.000180356,6.01188e-05,0.000180356,6.01188e-05,0.000180356,6.01188e-05
128,5800.07,0.95971,3.80846,1.13773,0.73944,0.71354,0.73808,0.44848,2.12028,10.7733,2.02869,0.000173288,5.77626e-05,0.000173288,5.77626e-05,0.000173288,5.77626e-05,0.000173288,5.77626e-05
129,5844.29,0.94009,3.63092,1.12551,0.74651,0.70688,0.73824,0.44921,2.12119,10.6472,2.04391,0.000166219,5.54064e-05,0.000166219,5.54064e-05,0.000166219,5.54064e-05,0.000166219,5.54064e-05
